Position,typr,X1,X2,id,company,batch
25.0,CH,[1.5480560321768393:28.18831638158704],525.0,cholesterol_03A,A,03
25.0,CH,[1.5482256209681995:27.57882938725457],525.0,cholesterol_03A,A,03
25.0,CH,[1.5386609417837673:28.65703235709171],525.0,cholesterol_03A,A,03
15.0,CH2,[1.6941704518957543:23.70043615573298],525.0,cholesterol_03A,A,03
15.0,CH2,[1.6059812587840017:24.06454097059673],525.0,cholesterol_03A,A,03
15.0,CH2,[1.5320566994136797:23.143403492133498],525.0,cholesterol_03A,A,03
15.0,CH2,[1.5843630665964084:25.67588861368822],525.0,cholesterol_03A,A,03
15.0,CH2,[1.59198118877754:23.464011390741575],525.0,cholesterol_03A,A,03
23.0,CH2,[1.2696733203526571:23.614918046191516],468.0,cholesterol_03A,A,03
23.0,CH2,[1.2985121720206414:23.948498617547],468.0,cholesterol_03A,A,03
23.0,CH2,[1.384550466563652:23.868543224667455],468.0,cholesterol_03A,A,03
23.0,CH2,[1.3018078545861127:23.403693715432485],468.0,cholesterol_03A,A,03
27.0,CH3,[0.8552525484528646:22.18109290768607],468.0,cholesterol_03A,A,03
27.0,CH3,[0.9069876387391185:24.218610275379273],468.0,cholesterol_03A,A,03
27.0,CH3,[0.8209235879078225:23.093559548002215],468.0,cholesterol_03A,A,03
27.0,CH3,[0.838908320992135:22.37686659169043],468.0,cholesterol_03A,A,03
26.0,CH3,[0.888122013599441:23.02201203957886],383.0,cholesterol_03A,A,03
26.0,CH3,[0.8666161389952547:22.84793251264174],383.0,cholesterol_03A,A,03
26.0,CH3,[0.836577439247184:22.426920048085393],383.0,cholesterol_03A,A,03
11.0,CH2,[1.5106068806861928:20.761306806616073],355.0,cholesterol_03A,A,03
11.0,CH2,[1.552273769626984:21.802586522937055],355.0,cholesterol_03A,A,03
11.0,CH2,[1.4772043892462214:21.47276858801493],355.0,cholesterol_03A,A,03
19.0,CH3,[0.9741505107466012:20.210125324763588],454.0,cholesterol_03A,A,03
19.0,CH3,[1.0312770612023923:19.083019670937613],454.0,cholesterol_03A,A,03
19.0,CH3,[1.0206864429064404:19.68729485130941],454.0,cholesterol_03A,A,03
19.0,CH3,[1.0414542427021307:19.850143040440074],454.0,cholesterol_03A,A,03
21.0,CH3,[0.8520190591393392:18.51290498164297],397.0,cholesterol_03A,A,03
21.0,CH3,[0.9423398054854851:19.637246676078767],397.0,cholesterol_03A,A,03
21.0,CH3,[0.8579994056220159:19.025282852139487],397.0,cholesterol_03A,A,03
18.0,CH3,[0.6712619882726687:12.388267948335834],262.0,cholesterol_03A,A,03
18.0,CH3,[0.7145467668346587:12.204066561251981],262.0,cholesterol_03A,A,03
6.0,C,[5.406749436104908:121.02253519071917],447.0,cholesterol_03B,B,03
6.0,C,[5.4078541506092925:119.8963012018883],447.0,cholesterol_03B,B,03
6.0,C,[5.334459859464759:120.91421721319537],447.0,cholesterol_03B,B,03
6.0,C,[5.345898000525605:124.31310254776746],447.0,cholesterol_03B,B,03
3.0,CH-OH,[3.5048175358713554:71.63563903229651],390.0,cholesterol_03B,B,03
3.0,CH-OH,[3.5265509395662455:72.30033529735658],390.0,cholesterol_03B,B,03
3.0,CH-OH,[3.5240823642956927:72.67951408583397],390.0,cholesterol_03B,B,03
14.0,CH,[1.0096957696950153:57.47148868510519],383.0,cholesterol_03B,B,03
14.0,CH,[1.020845431788573:56.999028546535044],383.0,cholesterol_03B,B,03
14.0,CH,[1.01364477454839:57.20434071035831],383.0,cholesterol_03B,B,03
17.0,CH,[1.1109514085766719:56.94840477940762],404.0,cholesterol_03B,B,03
17.0,CH,[1.0846313230024986:56.19356821276697],404.0,cholesterol_03B,B,03
17.0,CH,[1.1025711771127038:56.45513766984328],404.0,cholesterol_03B,B,03
17.0,CH,[1.0999642613818665:56.147781680676964],404.0,cholesterol_03B,B,03
9.0,CH,[0.9268850501959303:49.41281830888111],567.0,cholesterol_03B,B,03
9.0,CH,[0.922683530563304:50.09078248832776],567.0,cholesterol_03B,B,03
9.0,CH,[0.932868454225969:50.00482024249224],567.0,cholesterol_03B,B,03
9.0,CH,[0.9314678547458183:50.45078638410278],567.0,cholesterol_03B,B,03
9.0,CH,[0.9291519448882634:49.822021915526236],567.0,cholesterol_03B,B,03
4.0,CH2,[2.301569157368481:41.694539607975386],1000.0,cholesterol_03B,B,03
4.0,CH2,[2.3037468216142285:42.61424184527323],1000.0,cholesterol_03B,B,03
4.0,CH2,[2.2883837627290915:42.28222013656621],1000.0,cholesterol_03B,B,03
4.0,CH2,[2.3043686991977967:42.22772893683625],1000.0,cholesterol_03B,B,03
4.0,CH2,[2.308909320927615:42.66535174714461],1000.0,cholesterol_03B,B,03
4.0,CH2,[2.3053671694495694:42.182677051545774],1000.0,cholesterol_03B,B,03
4.0,CH2,[2.2850030394152108:42.603443337549365],1000.0,cholesterol_03B,B,03
4.0,CH2,[2.331396848381007:42.55980136522003],1000.0,cholesterol_03B,B,03
4.0,CH2,[2.305163200025026:41.92144126695818],1000.0,cholesterol_03B,B,03
4.0,CH2,[2.2927729936793013:41.89000103702614],1000.0,cholesterol_03B,B,03
12.0,CH2,[1.9974544400693341:40.11110107857914],440.0,cholesterol_03B,B,03
12.0,CH2,[1.9771865180684427:39.566424543458645],440.0,cholesterol_03B,B,03
12.0,CH2,[1.98430829682349:39.81185340634819],440.0,cholesterol_03B,B,03
12.0,CH2,[2.0210907364033583:39.221775872240926],440.0,cholesterol_03B,B,03
24.0,CH2,[1.1255527765430382:39.72804671216263],567.0,cholesterol_03B,B,03
24.0,CH2,[1.1482776549960798:39.329897106138105],567.0,cholesterol_03B,B,03
24.0,CH2,[1.1239743021851896:39.12683073192225],567.0,cholesterol_03B,B,03
24.0,CH2,[1.1427948088295423:40.00359408043364],567.0,cholesterol_03B,B,03
24.0,CH2,[1.1356318818332343:39.186167364698434],567.0,cholesterol_03B,B,03
1.0,CH2,[1.8352572756333578:36.71761750904521],489.0,cholesterol_03B,B,03
1.0,CH2,[1.8750603435128959:36.9412709408935],489.0,cholesterol_03B,B,03
1.0,CH2,[1.8825123861093451:37.34627591396359],489.0,cholesterol_03B,B,03
1.0,CH2,[1.874298383449566:37.28993211897829],489.0,cholesterol_03B,B,03
22.0,CH2,[1.3331462187009981:35.991632211740765],496.0,cholesterol_03B,B,03
22.0,CH2,[1.333772805103478:36.247414864648796],496.0,cholesterol_03B,B,03
22.0,CH2,[1.3582988939333915:36.62856429645583],496.0,cholesterol_03B,B,03
22.0,CH2,[1.3282746355524928:35.971021460394375],496.0,cholesterol_03B,B,03
20.0,CH,[1.3415931345111565:35.88614035936237],454.0,cholesterol_03B,B,03
20.0,CH,[1.3496990050605937:35.815778686618295],454.0,cholesterol_03B,B,03
20.0,CH,[1.3777532089776665:35.805862772650165],454.0,cholesterol_03B,B,03
20.0,CH,[1.3358688321225642:35.57219356217886],454.0,cholesterol_03B,B,03
7.0,CH2,[1.985338723045297:32.149631191707655],965.0,cholesterol_03B,B,03
7.0,CH2,[2.017313023200994:31.73027447491619],965.0,cholesterol_03B,B,03
7.0,CH2,[1.98025226730399:32.364066400457276],965.0,cholesterol_03B,B,03
7.0,CH2,[1.9740147933020071:31.69692298507991],965.0,cholesterol_03B,B,03
7.0,CH2,[1.931001202879325:31.946196442046656],965.0,cholesterol_03B,B,03
7.0,CH2,[1.969714321725384:31.81478429104327],965.0,cholesterol_03B,B,03
7.0,CH2,[1.9626132147901283:31.579957665372632],965.0,cholesterol_03B,B,03
7.0,CH2,[1.9837735496498745:31.513259285124523],965.0,cholesterol_03B,B,03
7.0,CH2,[1.9881136991071509:31.249325313769344],965.0,cholesterol_03B,B,03
2.0,CH2,[1.8341669484400858:32.00884442879967],340.0,cholesterol_03B,B,03
2.0,CH2,[1.8215126895510985:32.11468265306569],340.0,cholesterol_03B,B,03
2.0,CH2,[1.842178872879356:31.60656784895584],340.0,cholesterol_03B,B,03
16.0,CH2,[1.8346266744136435:28.397169780058732],362.0,cholesterol_03B,B,03
16.0,CH2,[1.824005649488171:28.078983465505466],362.0,cholesterol_03B,B,03
16.0,CH2,[1.8491176651848553:28.05446047338739],362.0,cholesterol_03B,B,03
25.0,CH,[1.5087229586228863:27.532573817686007],525.0,cholesterol_03B,B,03
25.0,CH,[1.5314599995490215:28.355939648062286],525.0,cholesterol_03B,B,03
25.0,CH,[1.529352010725613:28.06277212719568],525.0,cholesterol_03B,B,03
25.0,CH,[1.529408540322733:27.859609795751524],525.0,cholesterol_03B,B,03
25.0,CH,[1.5262203139279225:28.219010785697236],525.0,cholesterol_03B,B,03
15.0,CH2,[1.6113901506319182:24.10014538524433],525.0,cholesterol_03B,B,03
15.0,CH2,[1.5819937529280006:24.22151365686558],525.0,cholesterol_03B,B,03
15.0,CH2,[1.5573522331378933:23.914467830711168],525.0,cholesterol_03B,B,03
15.0,CH2,[1.5747876888654695:24.758629537896073],525.0,cholesterol_03B,B,03
15.0,CH2,[1.5773270629258467:24.021337130247193],525.0,cholesterol_03B,B,03
23.0,CH2,[1.3098911067842192:23.73830601539717],468.0,cholesterol_03B,B,03
23.0,CH2,[1.319504057340214:23.849499539182332],468.0,cholesterol_03B,B,03
23.0,CH2,[1.3481834888545507:23.82284774155582],468.0,cholesterol_03B,B,03
23.0,CH2,[1.320602618195371:23.667897905144162],468.0,cholesterol_03B,B,03
27.0,CH3,[0.8650841828176216:22.593697635895357],468.0,cholesterol_03B,B,03
27.0,CH3,[0.8823292129130396:23.27287009179309],468.0,cholesterol_03B,B,03
27.0,CH3,[0.8536411959692741:22.897853182667404],468.0,cholesterol_03B,B,03
27.0,CH3,[0.8596361069973784:22.658955530563478],468.0,cholesterol_03B,B,03
26.0,CH3,[0.869374004533147:22.740670679859623],383.0,cholesterol_03B,B,03
26.0,CH3,[0.8622053796650849:22.682644170880582],383.0,cholesterol_03B,B,03
26.0,CH3,[0.8521924797490613:22.54230668269513],383.0,cholesterol_03B,B,03
11.0,CH2,[1.4902022935620642:20.987102268872025],355.0,cholesterol_03B,B,03
11.0,CH2,[1.504091256542328:21.334195507645685],355.0,cholesterol_03B,B,03
11.0,CH2,[1.4790681297487405:21.224256196004976],355.0,cholesterol_03B,B,03
19.0,CH3,[0.9980501702488671:19.670041774921195],454.0,cholesterol_03B,B,03
19.0,CH3,[1.0170923537341308:19.294339890312536],454.0,cholesterol_03B,B,03
19.0,CH3,[1.0135621476354801:19.49576495043647],454.0,cholesterol_03B,B,03
19.0,CH3,[1.0204847475673768:19.55004768014669],454.0,cholesterol_03B,B,03
21.0,CH3,[0.8906730197131131:18.63763499388099],397.0,cholesterol_03B,B,03
21.0,CH3,[0.9207799351618284:19.012415558692922],397.0,cholesterol_03B,B,03
21.0,CH3,[0.892666468540672:18.808427617379827],397.0,cholesterol_03B,B,03
18.0,CH3,[0.6770873294242229:12.062755982778611],262.0,cholesterol_03B,B,03
18.0,CH3,[0.6915155889448863:12.001355520417327],262.0,cholesterol_03B,B,03
6.0,C,[5.633747180524544:118.31267595359586],447.0,cholesterol_03C,C,03
6.0,C,[5.639270753046465:112.68150600944152],447.0,cholesterol_03C,C,03
6.0,C,[5.272299297323797:117.77108606597685],447.0,cholesterol_03C,C,03
6.0,C,[5.329490002628027:134.7655127388373],447.0,cholesterol_03C,C,03
3.0,CH-OH,[3.444087679356777:70.97819516148259],390.0,cholesterol_03C,C,03
3.0,CH-OH,[3.5527546978312285:74.30167648678294],390.0,cholesterol_03C,C,03
3.0,CH-OH,[3.5404118214784632:76.19757042916987],390.0,cholesterol_03C,C,03
14.0,CH,[1.0084788484750762:60.15744342552596],383.0,cholesterol_03C,C,03
14.0,CH,[1.064227158942864:57.795142732675245],383.0,cholesterol_03C,C,03
14.0,CH,[1.0282238727419506:58.82170355179154],383.0,cholesterol_03C,C,03
17.0,CH,[1.1547570428833587:60.34202389703809],404.0,cholesterol_03C,C,03
17.0,CH,[1.0231566150124929:56.56784106383483],404.0,cholesterol_03C,C,03
17.0,CH,[1.1128558855635189:57.87568834921639],404.0,cholesterol_03C,C,03
17.0,CH,[1.0998213069093326:56.33890840338483],404.0,cholesterol_03C,C,03
9.0,CH,[0.9544252509796514:46.66409154440552],567.0,cholesterol_03C,C,03
9.0,CH,[0.9334176528165198:50.053912441638815],567.0,cholesterol_03C,C,03
9.0,CH,[0.9843422711298448:49.62410121246117],567.0,cholesterol_03C,C,03
9.0,CH,[0.9773392737290914:51.853931920513894],567.0,cholesterol_03C,C,03
9.0,CH,[0.9657597244413169:48.71010957763116],567.0,cholesterol_03C,C,03
4.0,CH2,[2.227845786842407:39.27269803987693],1000.0,cholesterol_03C,C,03
4.0,CH2,[2.2387341080711436:43.87120922636614],1000.0,cholesterol_03C,C,03
4.0,CH2,[2.161918813645459:42.21110068283105],1000.0,cholesterol_03C,C,03
4.0,CH2,[2.241843495988985:41.93864468418127],1000.0,cholesterol_03C,C,03
4.0,CH2,[2.264546604638076:44.12675873572306],1000.0,cholesterol_03C,C,03
4.0,CH2,[2.2468358472478482:41.71338525772888],1000.0,cholesterol_03C,C,03
4.0,CH2,[2.1450151970760545:43.81721668774684],1000.0,cholesterol_03C,C,03
4.0,CH2,[2.3769842419050367:43.59900682610019],1000.0,cholesterol_03C,C,03
4.0,CH2,[2.2458160001251324:40.40720633479092],1000.0,cholesterol_03C,C,03
4.0,CH2,[2.1838649683965077:40.25000518513069],1000.0,cholesterol_03C,C,03
12.0,CH2,[1.947272200346672:41.3555053928957],440.0,cholesterol_03C,C,03
12.0,CH2,[1.8459325903422146:38.63212271729323],440.0,cholesterol_03C,C,03
12.0,CH2,[1.8815414841174514:39.85926703174096],440.0,cholesterol_03C,C,03
12.0,CH2,[2.0654536820167935:36.90887936120465],440.0,cholesterol_03C,C,03
24.0,CH2,[1.067763882715191:40.640233560813144],567.0,cholesterol_03C,C,03
24.0,CH2,[1.1813882749803999:38.64948553069053],567.0,cholesterol_03C,C,03
24.0,CH2,[1.0598715109259487:37.63415365961124],567.0,cholesterol_03C,C,03
24.0,CH2,[1.1539740441477118:42.017970402168224],567.0,cholesterol_03C,C,03
24.0,CH2,[1.118159409166172:37.93083682349217],567.0,cholesterol_03C,C,03
1.0,CH2,[1.7762863781667888:34.38808754522606],489.0,cholesterol_03C,C,03
1.0,CH2,[1.975301717564479:35.50635470446753],489.0,cholesterol_03C,C,03
1.0,CH2,[2.0125619305467257:37.53137956981795],489.0,cholesterol_03C,C,03
1.0,CH2,[1.9714919172478287:37.24966059489149],489.0,cholesterol_03C,C,03
22.0,CH2,[1.30573109350499:35.15816105870381],496.0,cholesterol_03C,C,03
22.0,CH2,[1.3088640255173905:36.437074323243976],496.0,cholesterol_03C,C,03
22.0,CH2,[1.4314944696669576:38.34282148227913],496.0,cholesterol_03C,C,03
22.0,CH2,[1.2813731777624642:35.05510730197187],496.0,cholesterol_03C,C,03
20.0,CH,[1.3079656725557822:36.23070179681187],454.0,cholesterol_03C,C,03
20.0,CH,[1.3484950253029677:35.8788934330915],454.0,cholesterol_03C,C,03
20.0,CH,[1.488766044888332:35.82931386325085],454.0,cholesterol_03C,C,03
20.0,CH,[1.2793441606128206:34.660967810894306],454.0,cholesterol_03C,C,03
7.0,CH2,[2.0066936152264856:33.1481559585383],965.0,cholesterol_03C,C,03
7.0,CH2,[2.1665651160049704:31.05137237458095],965.0,cholesterol_03C,C,03
7.0,CH2,[1.9812613365199498:34.22033200228637],965.0,cholesterol_03C,C,03
7.0,CH2,[1.950073966510036:30.884614925399557],965.0,cholesterol_03C,C,03
7.0,CH2,[1.735006014396625:32.130982210233284],965.0,cholesterol_03C,C,03
7.0,CH2,[1.92857160862692:31.473921455216356],965.0,cholesterol_03C,C,03
7.0,CH2,[1.8930660739506417:30.299788326863165],965.0,cholesterol_03C,C,03
7.0,CH2,[1.9988677482493724:29.966296425622627],965.0,cholesterol_03C,C,03
7.0,CH2,[2.0205684955357546:28.64662656884673],965.0,cholesterol_03C,C,03
2.0,CH2,[1.8108347422004287:33.24422214399835],340.0,cholesterol_03C,C,03
2.0,CH2,[1.7475634477554916:33.773413265328465],340.0,cholesterol_03C,C,03
2.0,CH2,[1.8508943643967795:31.2328392447792],340.0,cholesterol_03C,C,03
16.0,CH2,[1.8131333720682172:29.185848900293657],362.0,cholesterol_03C,C,03
16.0,CH2,[1.7600282474408544:27.59491732752734],362.0,cholesterol_03C,C,03
16.0,CH2,[1.8855883259242758:27.472302366936955],362.0,cholesterol_03C,C,03
25.0,CH,[1.463614793114431:25.662869088430032],525.0,cholesterol_03C,C,03
25.0,CH,[1.577299997745107:29.77969824031143],525.0,cholesterol_03C,C,03
25.0,CH,[1.5667600536280655:28.313860635978397],525.0,cholesterol_03C,C,03
25.0,CH,[1.5670427016136659:27.298048978757613],525.0,cholesterol_03C,C,03
25.0,CH,[1.551101569639612:29.09505392848618],525.0,cholesterol_03C,C,03
15.0,CH2,[1.7769507531595905:23.300726926221632],525.0,cholesterol_03C,C,03
15.0,CH2,[1.6299687646400027:23.907568284327883],525.0,cholesterol_03C,C,03
15.0,CH2,[1.5067611656894662:22.372339153555828],525.0,cholesterol_03C,C,03
15.0,CH2,[1.5939384443273474:26.593147689480368],525.0,cholesterol_03C,C,03
15.0,CH2,[1.6066353146292331:22.906685651235957],525.0,cholesterol_03C,C,03
23.0,CH2,[1.2294555339210953:23.49153007698586],468.0,cholesterol_03C,C,03
23.0,CH2,[1.277520286701069:24.047497695911662],468.0,cholesterol_03C,C,03
23.0,CH2,[1.4209174442727535:23.914238707779095],468.0,cholesterol_03C,C,03
23.0,CH2,[1.2830130909768542:23.139489525720812],468.0,cholesterol_03C,C,03
27.0,CH3,[0.8454209140881076:21.768488179476783],468.0,cholesterol_03C,C,03
27.0,CH3,[0.9316460645651976:25.164350458965455],468.0,cholesterol_03C,C,03
27.0,CH3,[0.7882059798463708:23.289265913337022],468.0,cholesterol_03C,C,03
27.0,CH3,[0.8181805349868916:22.09477765281738],468.0,cholesterol_03C,C,03
26.0,CH3,[0.9068700226657349:23.303353399298103],383.0,cholesterol_03C,C,03
26.0,CH3,[0.8710268983254246:23.0132208544029],383.0,cholesterol_03C,C,03
26.0,CH3,[0.8209623987453066:22.311533413475654],383.0,cholesterol_03C,C,03
11.0,CH2,[1.5310114678103215:20.535511344360124],355.0,cholesterol_03C,C,03
11.0,CH2,[1.6004562827116398:22.270977538228426],355.0,cholesterol_03C,C,03
11.0,CH2,[1.4753406487437024:21.721280980024883],355.0,cholesterol_03C,C,03
19.0,CH3,[0.9502508512443353:20.75020887460598],454.0,cholesterol_03C,C,03
19.0,CH3,[1.0454617686706538:18.871699451562687],454.0,cholesterol_03C,C,03
19.0,CH3,[1.0278107381774007:19.87882475218235],454.0,cholesterol_03C,C,03
19.0,CH3,[1.0624237378368846:20.15023840073346],454.0,cholesterol_03C,C,03
21.0,CH3,[0.8133650985655653:18.38817496940495],397.0,cholesterol_03C,C,03
21.0,CH3,[0.9638996758091418:20.262077793464613],397.0,cholesterol_03C,C,03
21.0,CH3,[0.8233323427033599:19.242138086899143],397.0,cholesterol_03C,C,03
18.0,CH3,[0.6654366471211145:12.713779913893056],262.0,cholesterol_03C,C,03
18.0,CH3,[0.7375779447244312:12.406777602086636],262.0,cholesterol_03C,C,03
6.0,C,[5.326131638276061:122.25193084188543],447.0,cholesterol_04A,A,04
6.0,C,[5.477184508039935:121.75137121858963],447.0,cholesterol_04A,A,04
6.0,C,[5.459174136052486:120.33505893011018],447.0,cholesterol_04A,A,04
6.0,C,[5.4473033532356725:131.0448475529414],447.0,cholesterol_04A,A,04
3.0,CH-OH,[3.665352654433258:70.12869345542889],390.0,cholesterol_04A,A,04
3.0,CH-OH,[3.478227492556575:68.8619629036244],390.0,cholesterol_04A,A,04
3.0,CH-OH,[3.53964765253149:71.80012253528947],390.0,cholesterol_04A,A,04
14.0,CH,[0.9619183735221176:53.50955293919454],383.0,cholesterol_04A,A,04
14.0,CH,[1.0298626215306776:58.82525799018819],383.0,cholesterol_04A,A,04
14.0,CH,[1.063037965466916:56.867599838983104],383.0,cholesterol_04A,A,04
17.0,CH,[1.0595262323780006:54.608878762701075],404.0,cholesterol_04A,A,04
17.0,CH,[1.1671396119197366:54.09866165980458],404.0,cholesterol_04A,A,04
17.0,CH,[1.113972608647781:56.82032202021232],404.0,cholesterol_04A,A,04
17.0,CH,[1.0709858165041626:54.79641886998366],404.0,cholesterol_04A,A,04
9.0,CH,[0.8852345526421265:48.49049392839028],567.0,cholesterol_04A,A,04
9.0,CH,[0.9258272133033841:52.427962929565226],567.0,cholesterol_04A,A,04
9.0,CH,[0.9180567593835088:50.07845558903569],567.0,cholesterol_04A,A,04
9.0,CH,[0.9629607556378663:49.09910076563113],567.0,cholesterol_04A,A,04
9.0,CH,[0.929912686784766:49.91568133734698],567.0,cholesterol_04A,A,04
4.0,CH2,[2.4476711560523166:41.99328122250269],1000.0,cholesterol_04A,A,04
4.0,CH2,[2.354236302853647:42.5176549214526],1000.0,cholesterol_04A,A,04
4.0,CH2,[2.33560645067756:40.44780437320347],1000.0,cholesterol_04A,A,04
4.0,CH2,[2.223815362563835:42.20182636494386],1000.0,cholesterol_04A,A,04
4.0,CH2,[2.4588087852872706:43.348002044212],1000.0,cholesterol_04A,A,04
4.0,CH2,[2.3272826646045908:45.03903137905732],1000.0,cholesterol_04A,A,04
4.0,CH2,[2.351525034546706:44.04955606634906],1000.0,cholesterol_04A,A,04
4.0,CH2,[2.2425973729665736:42.9090196927542],1000.0,cholesterol_04A,A,04
4.0,CH2,[2.357644044471679:39.94592088098116],1000.0,cholesterol_04A,A,04
4.0,CH2,[2.409101987105466:41.80242444278074],1000.0,cholesterol_04A,A,04
12.0,CH2,[1.9586223013023987:39.6102619910098],440.0,cholesterol_04A,A,04
12.0,CH2,[1.9664899939243734:40.112429276381434],440.0,cholesterol_04A,A,04
12.0,CH2,[2.0676557564065066:39.5858820271176],440.0,cholesterol_04A,A,04
12.0,CH2,[2.0190630906390923:40.852124109937975],440.0,cholesterol_04A,A,04
24.0,CH2,[1.1533463545170068:39.37339643026621],567.0,cholesterol_04A,A,04
24.0,CH2,[1.1013267146255092:38.432758849717004],567.0,cholesterol_04A,A,04
24.0,CH2,[1.186068064556614:39.850888861414475],567.0,cholesterol_04A,A,04
24.0,CH2,[1.1390623031044418:40.87280811293556],567.0,cholesterol_04A,A,04
24.0,CH2,[1.1225292841024894:39.69894756822908],567.0,cholesterol_04A,A,04
1.0,CH2,[1.8515775409477302:38.19279903622996],489.0,cholesterol_04A,A,04
1.0,CH2,[1.7793658312759857:38.592924822811476],489.0,cholesterol_04A,A,04
1.0,CH2,[1.934097479244451:37.71799369475591],489.0,cholesterol_04A,A,04
1.0,CH2,[1.7680488766939169:37.96485390845926],489.0,cholesterol_04A,A,04
22.0,CH2,[1.3938150843113757:35.84984385259775],496.0,cholesterol_04A,A,04
22.0,CH2,[1.327141666699137:36.861328623401285],496.0,cholesterol_04A,A,04
22.0,CH2,[1.3526692203294428:36.955774959027345],496.0,cholesterol_04A,A,04
22.0,CH2,[1.358326109031115:36.01249987285036],496.0,cholesterol_04A,A,04
20.0,CH,[1.3723914705495635:36.62681051720934],454.0,cholesterol_04A,A,04
20.0,CH,[1.344236221919675:35.8349557360599],454.0,cholesterol_04A,A,04
20.0,CH,[1.415746594000738:36.19865897835537],454.0,cholesterol_04A,A,04
20.0,CH,[1.3591290582915423:38.899507330380104],454.0,cholesterol_04A,A,04
7.0,CH2,[2.0208669692186594:31.903355373386503],965.0,cholesterol_04A,A,04
7.0,CH2,[2.0915310744139712:32.523233849216695],965.0,cholesterol_04A,A,04
7.0,CH2,[1.9999257052437254:32.60018894861893],965.0,cholesterol_04A,A,04
7.0,CH2,[1.8652691284511638:30.85119575631347],965.0,cholesterol_04A,A,04
7.0,CH2,[1.9713410369815176:31.82635540955599],965.0,cholesterol_04A,A,04
7.0,CH2,[2.0146968537569747:33.47803641120806],965.0,cholesterol_04A,A,04
7.0,CH2,[1.9768619815032584:31.273189557863542],965.0,cholesterol_04A,A,04
7.0,CH2,[2.0283936442854924:31.54998295679582],965.0,cholesterol_04A,A,04
7.0,CH2,[1.885340563531026:31.24488762249943],965.0,cholesterol_04A,A,04
2.0,CH2,[1.7800877202296532:34.47034666939444],340.0,cholesterol_04A,A,04
2.0,CH2,[1.8380605091072117:31.680072564535024],340.0,cholesterol_04A,A,04
2.0,CH2,[1.8211949669040166:31.40161385531432],340.0,cholesterol_04A,A,04
16.0,CH2,[1.9282532134170352:28.98597987522213],362.0,cholesterol_04A,A,04
16.0,CH2,[1.7832507709995407:27.641562654338895],362.0,cholesterol_04A,A,04
16.0,CH2,[1.9363829560439612:28.531124493929983],362.0,cholesterol_04A,A,04
25.0,CH,[1.470792569488463:27.620281051881694],525.0,cholesterol_04A,A,04
25.0,CH,[1.5222607448440897:27.247061093593906],525.0,cholesterol_04A,A,04
25.0,CH,[1.5537995905909652:28.36892218029542],525.0,cholesterol_04A,A,04
25.0,CH,[1.4729676348678398:29.048477493829857],525.0,cholesterol_04A,A,04
25.0,CH,[1.556630354613744:27.474939156872466],525.0,cholesterol_04A,A,04
15.0,CH2,[1.5364357699543338:25.361082401472327],525.0,cholesterol_04A,A,04
15.0,CH2,[1.5342186779564049:23.206041787346305],525.0,cholesterol_04A,A,04
15.0,CH2,[1.5130069270481736:23.842203844025438],525.0,cholesterol_04A,A,04
15.0,CH2,[1.707808667828815:24.65164299466639],525.0,cholesterol_04A,A,04
15.0,CH2,[1.6202056780227134:23.901872958451047],525.0,cholesterol_04A,A,04
23.0,CH2,[1.278627935882029:24.358876714646506],468.0,cholesterol_04A,A,04
23.0,CH2,[1.342119760303678:24.996051703952233],468.0,cholesterol_04A,A,04
23.0,CH2,[1.3424437969094525:23.928307020690877],468.0,cholesterol_04A,A,04
23.0,CH2,[1.3746933170943936:23.085024241631178],468.0,cholesterol_04A,A,04
27.0,CH3,[0.8203293606499533:23.388954735624047],468.0,cholesterol_04A,A,04
27.0,CH3,[0.8813730761737639:22.96694021017268],468.0,cholesterol_04A,A,04
27.0,CH3,[0.8672466716262286:21.4862106257294],468.0,cholesterol_04A,A,04
27.0,CH3,[0.8380073686538916:21.415995312507768],468.0,cholesterol_04A,A,04
26.0,CH3,[0.8421141861674694:22.90414714420175],383.0,cholesterol_04A,A,04
26.0,CH3,[0.8796919182601807:23.06257676797181],383.0,cholesterol_04A,A,04
26.0,CH3,[0.8113878541356472:22.26965467612956],383.0,cholesterol_04A,A,04
11.0,CH2,[1.4973383166290293:20.97737104871073],355.0,cholesterol_04A,A,04
11.0,CH2,[1.4584535911037464:21.229702709344323],355.0,cholesterol_04A,A,04
11.0,CH2,[1.5140921686305988:21.600080270819323],355.0,cholesterol_04A,A,04
19.0,CH3,[1.0023152161720572:19.736176267800143],454.0,cholesterol_04A,A,04
19.0,CH3,[0.9589048840907385:20.10768766110855],454.0,cholesterol_04A,A,04
19.0,CH3,[1.0477029064637908:19.12948339426784],454.0,cholesterol_04A,A,04
19.0,CH3,[1.0509132354264696:19.476181100593156],454.0,cholesterol_04A,A,04
21.0,CH3,[0.9346516041686276:18.140631954105977],397.0,cholesterol_04A,A,04
21.0,CH3,[0.8878591356410483:19.21784259687874],397.0,cholesterol_04A,A,04
21.0,CH3,[0.9035457563203597:18.256592541109242],397.0,cholesterol_04A,A,04
18.0,CH3,[0.6759703486077008:11.093591998660195],262.0,cholesterol_04A,A,04
18.0,CH3,[0.6493920194898619:11.84176647799507],262.0,cholesterol_04A,A,04
6.0,C,[5.342043879425353:121.88397694729514],447.0,cholesterol_04B,B,04
6.0,C,[5.392394836013311:121.71712373952988],447.0,cholesterol_04B,B,04
6.0,C,[5.386391378684162:121.24501964337006],447.0,cholesterol_04B,B,04
